origin_zone_id,destination_zone_id,origin_state,destination_state,origin_zone_name,destination_zone_name,annual_total_trips,mode_air,mode_rail,mode_vehicle,mode_atf,purpose_work,purpose_nonwork,zone_id_x,o_x,o_y,zone_id_y,d_x,d_y
37860_FL,36740_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Orlando-Kissimmee-Sanford, FL",163454,58408,0,105046,0,64493,98961,37860_FL,-87.1561781379219,30.688031845173366,36740_FL,-81.36300157579336,28.43433057854205
27260_FL,38940_FL,FL,FL,"Jacksonville, FL","Port St. Lucie, FL",159554,1472,0,158082,0,59477,100077,27260_FL,-81.79206235996922,30.236720801974084,38940_FL,-80.45072430974419,27.219835127149576
29460_FL,26140_FL,FL,FL,"Lakeland-Winter Haven, FL","Homosassa Springs, FL",155584,2,0,155582,0,59296,96288,29460_FL,-81.69757651030494,27.94888002560678,26140_FL,-82.47939650321318,28.84890754313061
39460_FL,42700_FL,FL,FL,"Punta Gorda, FL","Sebring, FL",155487,0,0,155378,109,58097,97390,39460_FL,-81.912256793785,26.90549780202472,42700_FL,-81.3410349639663,27.34332487914713
38940_FL,27260_FL,FL,FL,"Port St. Lucie, FL","Jacksonville, FL",151321,1765,0,149556,0,61333,89988,38940_FL,-80.45072430974419,27.219835127149576,27260_FL,-81.79206235996922,30.236720801974084
37860_FL,45220_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Tallahassee, FL",150063,738,0,149325,0,48659,101404,37860_FL,-87.1561781379219,30.688031845173366,45220_FL,-84.28617320304492,30.405015607103945
37460_FL,36740_FL,FL,FL,"Panama City, FL","Orlando-Kissimmee-Sanford, FL",149471,3407,0,146064,0,58532,90939,37460_FL,-85.46600655715284,30.143856217945498,36740_FL,-81.36300157579336,28.43433057854205
29460_FL,RFL3_FL,FL,FL,"Lakeland-Winter Haven, FL",FL-NonMSA areas (N),146368,457,335,145576,0,58066,88302,29460_FL,-81.69757651030494,27.94888002560678,RFL3_FL,-82.90060820349375,29.93639244596677
RFL3_FL,33100_FL,FL,FL,FL-NonMSA areas (N),"Miami-Fort Lauderdale-West Palm Beach, FL",146231,6750,1080,138401,0,53377,92854,RFL3_FL,-82.90060820349375,29.93639244596677,33100_FL,-80.62676908164782,25.989057353585206
26140_FL,29460_FL,FL,FL,"Homosassa Springs, FL","Lakeland-Winter Haven, FL",140565,0,0,139737,828,53929,86636,26140_FL,-82.47939650321318,28.84890754313061,29460_FL,-81.69757651030494,27.94888002560678
37860_FL,RFL4_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL",FL-NonMSA areas (NW),140150,0,0,140150,0,43220,96930,37860_FL,-87.1561781379219,30.688031845173366,RFL4_FL,-85.22904449813885,30.477452921646957
29460_FL,23540_FL,FL,FL,"Lakeland-Winter Haven, FL","Gainesville, FL",137140,158,0,136982,0,48422,88718,29460_FL,-81.69757651030494,27.94888002560678,23540_FL,-82.47650176890735,29.68845797519173
45540_FL,19660_FL,FL,FL,"The Villages, FL","Deltona-Daytona Beach-Ormond Beach, FL",136944,0,0,135958,986,44303,92641,45540_FL,-82.0809661436527,28.704746692421324,19660_FL,-81.21968990110504,29.17404141035394
19660_FL,45540_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","The Villages, FL",135941,0,0,135497,444,43588,92353,19660_FL,-81.21968990110504,29.17404141035394,45540_FL,-82.0809661436527,28.704746692421324
36740_FL,37460_FL,FL,FL,"Orlando-Kissimmee-Sanford, FL","Panama City, FL",135775,1802,0,133973,0,55347,80428,36740_FL,-81.36300157579336,28.43433057854205,37460_FL,-85.46600655715284,30.143856217945498
36740_FL,37860_FL,FL,FL,"Orlando-Kissimmee-Sanford, FL","Pensacola-Ferry Pass-Brent, FL",135406,42164,0,93242,0,52764,82642,36740_FL,-81.36300157579336,28.43433057854205,37860_FL,-87.1561781379219,30.688031845173366
38940_FL,19660_FL,FL,FL,"Port St. Lucie, FL","Deltona-Daytona Beach-Ormond Beach, FL",133809,2294,0,131515,0,49006,84803,38940_FL,-80.45072430974419,27.219835127149576,19660_FL,-81.21968990110504,29.17404141035394
19660_FL,38940_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Port St. Lucie, FL",130721,1957,0,128764,0,45091,85630,19660_FL,-81.21968990110504,29.17404141035394,38940_FL,-80.45072430974419,27.219835127149576
37860_FL,33100_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Miami-Fort Lauderdale-West Palm Beach, FL",129269,71144,0,58125,0,55599,73670,37860_FL,-87.1561781379219,30.688031845173366,33100_FL,-80.62676908164782,25.989057353585206
33100_FL,37860_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","Pensacola-Ferry Pass-Brent, FL",129134,65730,0,63404,0,55467,73667,33100_FL,-80.62676908164782,25.989057353585206,37860_FL,-87.1561781379219,30.688031845173366
45220_FL,37860_FL,FL,FL,"Tallahassee, FL","Pensacola-Ferry Pass-Brent, FL",126965,0,0,126965,0,46579,80386,45220_FL,-84.28617320304492,30.405015607103945,37860_FL,-87.1561781379219,30.688031845173366
RFL3_FL,29460_FL,FL,FL,FL-NonMSA areas (N),"Lakeland-Winter Haven, FL",126364,78,157,126129,0,46857,79507,RFL3_FL,-82.90060820349375,29.93639244596677,29460_FL,-81.69757651030494,27.94888002560678
33100_FL,45540_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","The Villages, FL",123524,0,0,123524,0,44903,78621,33100_FL,-80.62676908164782,25.989057353585206,45540_FL,-82.0809661436527,28.704746692421324
35840_FL,36100_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Ocala, FL",123257,13,0,123244,0,37626,85631,35840_FL,-82.32229910658704,27.347870492975634,36100_FL,-82.05665142074832,29.210207671595246
27260_FL,45540_FL,FL,FL,"Jacksonville, FL","The Villages, FL",121069,0,0,121069,0,43029,78040,27260_FL,-81.79206235996922,30.236720801974084,45540_FL,-82.0809661436527,28.704746692421324
23540_FL,29460_FL,FL,FL,"Gainesville, FL","Lakeland-Winter Haven, FL",118401,181,0,118220,0,38357,80044,23540_FL,-82.47650176890735,29.68845797519173,29460_FL,-81.69757651030494,27.94888002560678
29460_FL,42680_FL,FL,FL,"Lakeland-Winter Haven, FL","Sebastian-Vero Beach, FL",117708,9,0,117556,143,33333,84375,29460_FL,-81.69757651030494,27.94888002560678,42680_FL,-80.6062317566448,27.694278336464425
45540_FL,27260_FL,FL,FL,"The Villages, FL","Jacksonville, FL",116130,0,0,116130,0,46654,69476,45540_FL,-82.0809661436527,28.704746692421324,27260_FL,-81.79206235996922,30.236720801974084
34940_FL,42700_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Sebring, FL",116014,13,0,116001,0,51533,64481,34940_FL,-81.34758798839782,26.110727879457404,42700_FL,-81.3410349639663,27.34332487914713
RFL4_FL,37860_FL,FL,FL,FL-NonMSA areas (NW),"Pensacola-Ferry Pass-Brent, FL",115440,0,0,115440,0,37741,77699,RFL4_FL,-85.22904449813885,30.477452921646957,37860_FL,-87.1561781379219,30.688031845173366
34940_FL,29460_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Lakeland-Winter Haven, FL",108058,586,0,107472,0,39023,69035,34940_FL,-81.34758798839782,26.110727879457404,29460_FL,-81.69757651030494,27.94888002560678
36740_FL,RFL4_FL,FL,FL,"Orlando-Kissimmee-Sanford, FL",FL-NonMSA areas (NW),107259,0,0,107259,0,40183,67076,36740_FL,-81.36300157579336,28.43433057854205,RFL4_FL,-85.22904449813885,30.477452921646957
45220_FL,36100_FL,FL,FL,"Tallahassee, FL","Ocala, FL",105815,120,0,105695,0,37407,68408,45220_FL,-84.28617320304492,30.405015607103945,36100_FL,-82.05665142074832,29.210207671595246
35840_FL,19660_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Deltona-Daytona Beach-Ormond Beach, FL",105518,8979,0,96539,0,42541,62977,35840_FL,-82.32229910658704,27.347870492975634,19660_FL,-81.21968990110504,29.17404141035394
37340_FL,36100_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Ocala, FL",104974,39,0,104935,0,35319,69655,37340_FL,-80.73227532489604,28.293692647230113,36100_FL,-82.05665142074832,29.210207671595246
42680_FL,29460_FL,FL,FL,"Sebastian-Vero Beach, FL","Lakeland-Winter Haven, FL",104553,2,0,104314,237,31093,73460,42680_FL,-80.6062317566448,27.694278336464425,29460_FL,-81.69757651030494,27.94888002560678
15980_FL,38940_FL,FL,FL,"Cape Coral-Fort Myers, FL","Port St. Lucie, FL",102483,84,0,102399,0,38307,64176,15980_FL,-81.83374076516242,26.57778207308121,38940_FL,-80.45072430974419,27.219835127149576
36100_FL,37340_FL,FL,FL,"Ocala, FL","Palm Bay-Melbourne-Titusville, FL",101840,0,0,101840,0,37441,64399,36100_FL,-82.05665142074832,29.210207671595246,37340_FL,-80.73227532489604,28.293692647230113
36100_FL,35840_FL,FL,FL,"Ocala, FL","North Port-Sarasota-Bradenton, FL",101552,259,0,101293,0,35950,65602,36100_FL,-82.05665142074832,29.210207671595246,35840_FL,-82.32229910658704,27.347870492975634
23540_FL,37340_FL,FL,FL,"Gainesville, FL","Palm Bay-Melbourne-Titusville, FL",100906,67,0,100839,0,40297,60609,23540_FL,-82.47650176890735,29.68845797519173,37340_FL,-80.73227532489604,28.293692647230113
RFL4_FL,36740_FL,FL,FL,FL-NonMSA areas (NW),"Orlando-Kissimmee-Sanford, FL",99338,0,0,99338,0,39866,59472,RFL4_FL,-85.22904449813885,30.477452921646957,36740_FL,-81.36300157579336,28.43433057854205
35840_FL,23540_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Gainesville, FL",99127,55,0,99072,0,38901,60226,35840_FL,-82.32229910658704,27.347870492975634,23540_FL,-82.47650176890735,29.68845797519173
42700_FL,38940_FL,FL,FL,"Sebring, FL","Port St. Lucie, FL",98912,0,0,98815,97,32675,66237,42700_FL,-81.3410349639663,27.34332487914713,38940_FL,-80.45072430974419,27.219835127149576
19660_FL,35840_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","North Port-Sarasota-Bradenton, FL",96691,5966,0,90725,0,36823,59868,19660_FL,-81.21968990110504,29.17404141035394,35840_FL,-82.32229910658704,27.347870492975634
29460_FL,34940_FL,FL,FL,"Lakeland-Winter Haven, FL","Naples-Immokalee-Marco Island, FL",96369,227,0,96142,0,37162,59207,29460_FL,-81.69757651030494,27.94888002560678,34940_FL,-81.34758798839782,26.110727879457404
37860_FL,45300_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Tampa-St. Petersburg-Clearwater, FL",95929,34557,0,61372,0,46697,49232,37860_FL,-87.1561781379219,30.688031845173366,45300_FL,-82.40586985987241,28.153686028277587
45540_FL,33100_FL,FL,FL,"The Villages, FL","Miami-Fort Lauderdale-West Palm Beach, FL",95077,0,0,95077,0,35415,59662,45540_FL,-82.0809661436527,28.704746692421324,33100_FL,-80.62676908164782,25.989057353585206
RFL4_FL,RFL3_FL,FL,FL,FL-NonMSA areas (NW),FL-NonMSA areas (N),94989,0,0,94989,0,34204,60785,RFL4_FL,-85.22904449813885,30.477452921646957,RFL3_FL,-82.90060820349375,29.93639244596677
38940_FL,15980_FL,FL,FL,"Port St. Lucie, FL","Cape Coral-Fort Myers, FL",94607,690,0,93917,0,34470,60137,38940_FL,-80.45072430974419,27.219835127149576,15980_FL,-81.83374076516242,26.57778207308121
38940_FL,42700_FL,FL,FL,"Port St. Lucie, FL","Sebring, FL",94195,0,0,94156,39,28886,65309,38940_FL,-80.45072430974419,27.219835127149576,42700_FL,-81.3410349639663,27.34332487914713
18880_FL,36740_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Orlando-Kissimmee-Sanford, FL",93941,10616,0,83325,0,33805,60136,18880_FL,-86.36565385135344,30.665732523380893,36740_FL,-81.36300157579336,28.43433057854205
33100_FL,26140_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","Homosassa Springs, FL",92564,12824,0,79740,0,43365,49199,33100_FL,-80.62676908164782,25.989057353585206,26140_FL,-82.47939650321318,28.84890754313061
RFL3_FL,RFL4_FL,FL,FL,FL-NonMSA areas (N),FL-NonMSA areas (NW),92009,0,0,92009,0,33305,58704,RFL3_FL,-82.90060820349375,29.93639244596677,RFL4_FL,-85.22904449813885,30.477452921646957
42700_FL,34940_FL,FL,FL,"Sebring, FL","Naples-Immokalee-Marco Island, FL",90766,36,0,90730,0,33855,56911,42700_FL,-81.3410349639663,27.34332487914713,34940_FL,-81.34758798839782,26.110727879457404
15980_FL,23540_FL,FL,FL,"Cape Coral-Fort Myers, FL","Gainesville, FL",90664,10753,0,79911,0,48307,42357,15980_FL,-81.83374076516242,26.57778207308121,23540_FL,-82.47650176890735,29.68845797519173
33100_FL,18880_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","Crestview-Fort Walton Beach-Destin, FL",90650,49394,0,41256,0,41994,48656,33100_FL,-80.62676908164782,25.989057353585206,18880_FL,-86.36565385135344,30.665732523380893
26140_FL,27260_FL,FL,FL,"Homosassa Springs, FL","Jacksonville, FL",89661,0,0,89661,0,30996,58665,26140_FL,-82.47939650321318,28.84890754313061,27260_FL,-81.79206235996922,30.236720801974084
37340_FL,23540_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Gainesville, FL",89578,26,0,89552,0,33195,56383,37340_FL,-80.73227532489604,28.293692647230113,23540_FL,-82.47650176890735,29.68845797519173
45300_FL,42680_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL","Sebastian-Vero Beach, FL",87378,762,0,86616,0,32469,54909,45300_FL,-82.40586985987241,28.153686028277587,42680_FL,-80.6062317566448,27.694278336464425
27260_FL,37860_FL,FL,FL,"Jacksonville, FL","Pensacola-Ferry Pass-Brent, FL",87301,14586,0,72715,0,36235,51066,27260_FL,-81.79206235996922,30.236720801974084,37860_FL,-87.1561781379219,30.688031845173366
35840_FL,RFL3_FL,FL,FL,"North Port-Sarasota-Bradenton, FL",FL-NonMSA areas (N),86724,108,0,86616,0,32210,54514,35840_FL,-82.32229910658704,27.347870492975634,RFL3_FL,-82.90060820349375,29.93639244596677
35840_FL,45540_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","The Villages, FL",85811,0,0,85811,0,25126,60685,35840_FL,-82.32229910658704,27.347870492975634,45540_FL,-82.0809661436527,28.704746692421324
37860_FL,27260_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Jacksonville, FL",85121,10400,0,74721,0,37813,47308,37860_FL,-87.1561781379219,30.688031845173366,27260_FL,-81.79206235996922,30.236720801974084
37460_FL,27260_FL,FL,FL,"Panama City, FL","Jacksonville, FL",84703,0,0,84703,0,31893,52810,37460_FL,-85.46600655715284,30.143856217945498,27260_FL,-81.79206235996922,30.236720801974084
42680_FL,45300_FL,FL,FL,"Sebastian-Vero Beach, FL","Tampa-St. Petersburg-Clearwater, FL",84312,822,0,83490,0,30663,53649,42680_FL,-80.6062317566448,27.694278336464425,45300_FL,-82.40586985987241,28.153686028277587
36100_FL,45220_FL,FL,FL,"Ocala, FL","Tallahassee, FL",83914,380,0,83534,0,31070,52844,36100_FL,-82.05665142074832,29.210207671595246,45220_FL,-84.28617320304492,30.405015607103945
27260_FL,26140_FL,FL,FL,"Jacksonville, FL","Homosassa Springs, FL",83716,8,0,83708,0,31711,52005,27260_FL,-81.79206235996922,30.236720801974084,26140_FL,-82.47939650321318,28.84890754313061
27260_FL,37460_FL,FL,FL,"Jacksonville, FL","Panama City, FL",83314,236,0,83078,0,33950,49364,27260_FL,-81.79206235996922,30.236720801974084,37460_FL,-85.46600655715284,30.143856217945498
35840_FL,45220_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Tallahassee, FL",82691,43,0,82648,0,37022,45669,35840_FL,-82.32229910658704,27.347870492975634,45220_FL,-84.28617320304492,30.405015607103945
15980_FL,37340_FL,FL,FL,"Cape Coral-Fort Myers, FL","Palm Bay-Melbourne-Titusville, FL",81998,677,0,81321,0,29523,52475,15980_FL,-81.83374076516242,26.57778207308121,37340_FL,-80.73227532489604,28.293692647230113
45220_FL,29460_FL,FL,FL,"Tallahassee, FL","Lakeland-Winter Haven, FL",81635,209,0,81426,0,38961,42674,45220_FL,-84.28617320304492,30.405015607103945,29460_FL,-81.69757651030494,27.94888002560678
15980_FL,36100_FL,FL,FL,"Cape Coral-Fort Myers, FL","Ocala, FL",81205,1757,0,79448,0,32220,48985,15980_FL,-81.83374076516242,26.57778207308121,36100_FL,-82.05665142074832,29.210207671595246
26140_FL,19660_FL,FL,FL,"Homosassa Springs, FL","Deltona-Daytona Beach-Ormond Beach, FL",80795,38,0,80757,0,26591,54204,26140_FL,-82.47939650321318,28.84890754313061,19660_FL,-81.21968990110504,29.17404141035394
37340_FL,15980_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Cape Coral-Fort Myers, FL",80381,294,0,80087,0,29577,50804,37340_FL,-80.73227532489604,28.293692647230113,15980_FL,-81.83374076516242,26.57778207308121
26140_FL,33100_FL,FL,FL,"Homosassa Springs, FL","Miami-Fort Lauderdale-West Palm Beach, FL",79923,3938,0,75985,0,32007,47916,26140_FL,-82.47939650321318,28.84890754313061,33100_FL,-80.62676908164782,25.989057353585206
36740_FL,18880_FL,FL,FL,"Orlando-Kissimmee-Sanford, FL","Crestview-Fort Walton Beach-Destin, FL",79818,4039,0,75779,0,28571,51247,36740_FL,-81.36300157579336,28.43433057854205,18880_FL,-86.36565385135344,30.665732523380893
15980_FL,19660_FL,FL,FL,"Cape Coral-Fort Myers, FL","Deltona-Daytona Beach-Ormond Beach, FL",79737,6532,0,73205,0,32685,47052,15980_FL,-81.83374076516242,26.57778207308121,19660_FL,-81.21968990110504,29.17404141035394
45300_FL,37860_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL","Pensacola-Ferry Pass-Brent, FL",78568,15905,0,62663,0,36250,42318,45300_FL,-82.40586985987241,28.153686028277587,37860_FL,-87.1561781379219,30.688031845173366
23540_FL,35840_FL,FL,FL,"Gainesville, FL","North Port-Sarasota-Bradenton, FL",77107,437,0,76670,0,27568,49539,23540_FL,-82.47650176890735,29.68845797519173,35840_FL,-82.32229910658704,27.347870492975634
37340_FL,35840_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","North Port-Sarasota-Bradenton, FL",76652,253,0,76399,0,29710,46942,37340_FL,-80.73227532489604,28.293692647230113,35840_FL,-82.32229910658704,27.347870492975634
19660_FL,15980_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Cape Coral-Fort Myers, FL",75468,5540,0,69928,0,31457,44011,19660_FL,-81.21968990110504,29.17404141035394,15980_FL,-81.83374076516242,26.57778207308121
38940_FL,35840_FL,FL,FL,"Port St. Lucie, FL","North Port-Sarasota-Bradenton, FL",75013,696,0,74317,0,29075,45938,38940_FL,-80.45072430974419,27.219835127149576,35840_FL,-82.32229910658704,27.347870492975634
RFL1_FL,37340_FL,FL,FL,FL-NonMSA areas (Central),"Palm Bay-Melbourne-Titusville, FL",74991,0,0,74938,53,28275,46716,RFL1_FL,-81.30380393571672,27.047978462601378,37340_FL,-80.73227532489604,28.293692647230113
29460_FL,45220_FL,FL,FL,"Lakeland-Winter Haven, FL","Tallahassee, FL",73581,0,0,73581,0,26468,47113,29460_FL,-81.69757651030494,27.94888002560678,45220_FL,-84.28617320304492,30.405015607103945
33100_FL,37460_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","Panama City, FL",71475,14439,0,57036,0,31245,40230,33100_FL,-80.62676908164782,25.989057353585206,37460_FL,-85.46600655715284,30.143856217945498
42680_FL,19660_FL,FL,FL,"Sebastian-Vero Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",71457,1035,0,70422,0,33417,38040,42680_FL,-80.6062317566448,27.694278336464425,19660_FL,-81.21968990110504,29.17404141035394
35840_FL,37340_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Palm Bay-Melbourne-Titusville, FL",71220,139,0,71081,0,28623,42597,35840_FL,-82.32229910658704,27.347870492975634,37340_FL,-80.73227532489604,28.293692647230113
45300_FL,37460_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL","Panama City, FL",70742,665,0,70077,0,32702,38040,45300_FL,-82.40586985987241,28.153686028277587,37460_FL,-85.46600655715284,30.143856217945498
35840_FL,38940_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Port St. Lucie, FL",70546,1294,0,69252,0,25391,45155,35840_FL,-82.32229910658704,27.347870492975634,38940_FL,-80.45072430974419,27.219835127149576
19660_FL,26140_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Homosassa Springs, FL",69983,25,0,69958,0,23884,46099,19660_FL,-81.21968990110504,29.17404141035394,26140_FL,-82.47939650321318,28.84890754313061
23540_FL,15980_FL,FL,FL,"Gainesville, FL","Cape Coral-Fort Myers, FL",69786,88,0,69698,0,26598,43188,23540_FL,-82.47650176890735,29.68845797519173,15980_FL,-81.83374076516242,26.57778207308121
36100_FL,15980_FL,FL,FL,"Ocala, FL","Cape Coral-Fort Myers, FL",68953,2655,0,66298,0,24341,44612,36100_FL,-82.05665142074832,29.210207671595246,15980_FL,-81.83374076516242,26.57778207308121
19660_FL,45220_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Tallahassee, FL",68786,2652,0,66134,0,28715,40071,19660_FL,-81.21968990110504,29.17404141035394,45220_FL,-84.28617320304492,30.405015607103945
37340_FL,RFL3_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL",FL-NonMSA areas (N),68770,228,0,68542,0,25669,43101,37340_FL,-80.73227532489604,28.293692647230113,RFL3_FL,-82.90060820349375,29.93639244596677
45220_FL,19660_FL,FL,FL,"Tallahassee, FL","Deltona-Daytona Beach-Ormond Beach, FL",68572,6458,0,62114,0,28494,40078,45220_FL,-84.28617320304492,30.405015607103945,19660_FL,-81.21968990110504,29.17404141035394
35840_FL,26140_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Homosassa Springs, FL",68427,157,0,68270,0,27033,41394,35840_FL,-82.32229910658704,27.347870492975634,26140_FL,-82.47939650321318,28.84890754313061
18880_FL,45300_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Tampa-St. Petersburg-Clearwater, FL",68130,9476,0,58654,0,32532,35598,18880_FL,-86.36565385135344,30.665732523380893,45300_FL,-82.40586985987241,28.153686028277587
19660_FL,42680_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Sebastian-Vero Beach, FL",67953,527,0,67426,0,26924,41029,19660_FL,-81.21968990110504,29.17404141035394,42680_FL,-80.6062317566448,27.694278336464425
27260_FL,RFL1_FL,FL,FL,"Jacksonville, FL",FL-NonMSA areas (Central),67616,100,0,67516,0,23765,43851,27260_FL,-81.79206235996922,30.236720801974084,RFL1_FL,-81.30380393571672,27.047978462601378
RFL3_FL,37340_FL,FL,FL,FL-NonMSA areas (N),"Palm Bay-Melbourne-Titusville, FL",67039,20,0,67019,0,26646,40393,RFL3_FL,-82.90060820349375,29.93639244596677,37340_FL,-80.73227532489604,28.293692647230113
27260_FL,42680_FL,FL,FL,"Jacksonville, FL","Sebastian-Vero Beach, FL",65934,210,0,65724,0,26339,39595,27260_FL,-81.79206235996922,30.236720801974084,42680_FL,-80.6062317566448,27.694278336464425
37340_FL,RFL1_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL",FL-NonMSA areas (Central),65815,0,0,65671,144,22672,43143,37340_FL,-80.73227532489604,28.293692647230113,RFL1_FL,-81.30380393571672,27.047978462601378
27260_FL,RFL4_FL,FL,FL,"Jacksonville, FL",FL-NonMSA areas (NW),65500,0,0,65500,0,25432,40068,27260_FL,-81.79206235996922,30.236720801974084,RFL4_FL,-85.22904449813885,30.477452921646957
45540_FL,35840_FL,FL,FL,"The Villages, FL","North Port-Sarasota-Bradenton, FL",65416,0,0,65416,0,18625,46791,45540_FL,-82.0809661436527,28.704746692421324,35840_FL,-82.32229910658704,27.347870492975634
37460_FL,33100_FL,FL,FL,"Panama City, FL","Miami-Fort Lauderdale-West Palm Beach, FL",64858,8141,0,56717,0,25182,39676,37460_FL,-85.46600655715284,30.143856217945498,33100_FL,-80.62676908164782,25.989057353585206
26140_FL,35840_FL,FL,FL,"Homosassa Springs, FL","North Port-Sarasota-Bradenton, FL",63884,209,0,63675,0,23485,40399,26140_FL,-82.47939650321318,28.84890754313061,35840_FL,-82.32229910658704,27.347870492975634
37460_FL,45300_FL,FL,FL,"Panama City, FL","Tampa-St. Petersburg-Clearwater, FL",63787,562,0,63225,0,26863,36924,37460_FL,-85.46600655715284,30.143856217945498,45300_FL,-82.40586985987241,28.153686028277587
18880_FL,27260_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Jacksonville, FL",63060,8303,0,54757,0,25871,37189,18880_FL,-86.36565385135344,30.665732523380893,27260_FL,-81.79206235996922,30.236720801974084
42680_FL,27260_FL,FL,FL,"Sebastian-Vero Beach, FL","Jacksonville, FL",62931,1427,0,61504,0,25283,37648,42680_FL,-80.6062317566448,27.694278336464425,27260_FL,-81.79206235996922,30.236720801974084
18880_FL,RFL3_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",FL-NonMSA areas (N),62875,246,0,62629,0,22587,40288,18880_FL,-86.36565385135344,30.665732523380893,RFL3_FL,-82.90060820349375,29.93639244596677
45300_FL,RFL4_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",FL-NonMSA areas (NW),62376,0,0,62376,0,23492,38884,45300_FL,-82.40586985987241,28.153686028277587,RFL4_FL,-85.22904449813885,30.477452921646957
34940_FL,27260_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Jacksonville, FL",62288,1286,0,61002,0,23188,39100,34940_FL,-81.34758798839782,26.110727879457404,27260_FL,-81.79206235996922,30.236720801974084
45300_FL,18880_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL","Crestview-Fort Walton Beach-Destin, FL",61792,3349,0,58443,0,27014,34778,45300_FL,-82.40586985987241,28.153686028277587,18880_FL,-86.36565385135344,30.665732523380893
RFL4_FL,27260_FL,FL,FL,FL-NonMSA areas (NW),"Jacksonville, FL",61297,0,0,61297,0,27471,33826,RFL4_FL,-85.22904449813885,30.477452921646957,27260_FL,-81.79206235996922,30.236720801974084
RFL3_FL,35840_FL,FL,FL,FL-NonMSA areas (N),"North Port-Sarasota-Bradenton, FL",60926,465,0,60461,0,22835,38091,RFL3_FL,-82.90060820349375,29.93639244596677,35840_FL,-82.32229910658704,27.347870492975634
18880_FL,33100_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Miami-Fort Lauderdale-West Palm Beach, FL",58405,15993,0,42412,0,27072,31333,18880_FL,-86.36565385135344,30.665732523380893,33100_FL,-80.62676908164782,25.989057353585206
37340_FL,45540_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","The Villages, FL",58346,0,0,58346,0,19412,38934,37340_FL,-80.73227532489604,28.293692647230113,45540_FL,-82.0809661436527,28.704746692421324
27260_FL,34940_FL,FL,FL,"Jacksonville, FL","Naples-Immokalee-Marco Island, FL",57709,9248,0,48461,0,21806,35903,27260_FL,-81.79206235996922,30.236720801974084,34940_FL,-81.34758798839782,26.110727879457404
27260_FL,18880_FL,FL,FL,"Jacksonville, FL","Crestview-Fort Walton Beach-Destin, FL",56830,1123,0,55707,0,21083,35747,27260_FL,-81.79206235996922,30.236720801974084,18880_FL,-86.36565385135344,30.665732523380893
RFL1_FL,27260_FL,FL,FL,FL-NonMSA areas (Central),"Jacksonville, FL",55470,424,0,55046,0,22128,33342,RFL1_FL,-81.30380393571672,27.047978462601378,27260_FL,-81.79206235996922,30.236720801974084
